col_1,col_2,col_3,col_4,col_5,col_6,composite_z_index,composite_weighted_index,segment,cluster
0.0,25,73.0,16.2,75,1489,-0.7204359908181607,0.0,baseline,3
91796172.0,49,46.0,9.6,59,986,-0.7520934379013606,0.0,baseline,3
389.0,31,27.0,14.3,73,994,-0.7516771514677335,0.0,baseline,3
467637.0,72,70.0,13.1,52,271,-0.7498011088019663,0.0,baseline,3
252407.0,42,75.0,9.4,77,1287,-0.7352041474479697,0.0,baseline,3
531.0,21333,39.0,246.0,19,2,0.31548629168986675,0.0,baseline,0
26.0,6598,1395.0,315.0,7,11,0.5125689364170053,0.0,baseline,0
643.0,16989,1528.0,170.0,6,1,0.634103266493262,0.0,baseline,0
663.0,15808,272.0,59.0,6,6,-0.09836598085946063,0.0,baseline,0
963.0,8934,1394.0,367.0,13,8,0.6780603630940013,0.0,baseline,0
313.0,14998,1528.0,425.0,17,8,1.0250737314460863,0.0,top_5%,0
278.0,9270,1673.0,409.0,13,9,0.8739660019736106,0.0,top_10%,0
505.0,17678,814.0,140.0,13,2,0.31932965795761603,0.0,baseline,0
476.0,2433,212.0,5.0,12,8,-0.638847530759596,0.0,baseline,3
513.0,21687,709.0,315.0,12,2,0.714992039009447,0.0,baseline,0
19.0,8616,424.0,0.0,19,5,-0.3692524203293889,0.0,baseline,3
157.0,11642,1856.0,488.0,4,3,1.1615037618328445,0.0,top_5%,0
599.0,6250,1161.0,413.0,9,7,0.5830270235311819,0.0,baseline,0
815.0,10079,1047.0,364.0,4,3,0.5710482588605146,0.0,baseline,0
710.0,14165,620.0,220.0,19,1,0.27414598151562275,0.0,baseline,0
593.0,22913,1878.0,350.0,17,3,1.2793499994880686,0.0,top_5%,0
968.0,5784,373.0,128.0,12,11,-0.25081731799380436,0.0,baseline,0
682.0,22591,778.0,368.0,5,11,0.8652134082121659,0.0,top_10%,0
763.0,21463,544.0,374.0,4,8,0.7475564558218402,0.0,baseline,0
734.0,21002,963.0,296.0,7,4,0.7604152442130014,0.0,baseline,0
301.0,22740,935.0,215.0,10,8,0.6600202755402569,0.0,baseline,0
587.0,10768,1910.0,99.0,18,1,0.4636401045414104,0.0,baseline,0
129.0,8861,150.0,322.0,13,10,0.10250696953945665,0.0,baseline,0
372.0,19284,1286.0,423.0,19,3,1.060273313255695,0.0,top_5%,0
587.0,14490,1474.0,40.0,12,5,0.30299113617711754,0.0,baseline,0
469.0,17541,1754.0,104.0,19,5,0.6237941831085323,0.0,baseline,0
998.0,10960,736.0,11.0,15,2,-0.15230644089123485,0.0,baseline,0
947.0,20544,1149.0,38.0,16,11,0.36110880868162976,0.0,baseline,0
964.0,7561,377.0,281.0,18,2,0.07855951651041904,0.0,baseline,0
11.0,19815,1016.0,487.0,10,10,1.0838620551031979,0.0,top_5%,0
545.0,9259,943.0,213.0,9,3,0.23549916869272294,0.0,baseline,0
384.0,14423,1289.0,93.0,12,6,0.3217947470958826,0.0,baseline,0
361.0,5622,1839.0,110.0,11,11,0.29338138813087267,0.0,baseline,0
386.0,13062,1417.0,44.0,7,6,0.24260521268684404,0.0,baseline,0
166.0,1063,852.0,193.0,8,9,-0.09383163072256573,0.0,baseline,0
157.0,20625,1877.0,470.0,17,10,1.4205161952736034,0.0,top_5%,0
8.0,8409,77.0,106.0,5,4,-0.32488080085638993,0.0,baseline,0
506.0,1930,686.0,349.0,6,3,0.1449069414044022,0.0,baseline,0
103.0,9917,330.0,277.0,16,9,0.1270553292086119,0.0,baseline,0
270.0,2537,1196.0,28.0,19,10,-0.20445764366469954,0.0,baseline,0
8.0,22085,1364.0,453.0,6,10,1.2327927795492755,0.0,top_5%,0
361.0,510,1868.0,142.0,9,3,0.20083124590496157,0.0,baseline,0
454.0,14013,1647.0,388.0,19,7,0.9754617261155085,0.0,top_5%,0
462.0,13348,1009.0,324.0,18,9,0.5877933497339978,0.0,baseline,0
233.0,5142,11.0,171.0,6,0,-0.3383051369923724,0.0,baseline,0
734.0,22826,19.0,211.0,10,10,0.29243663466280057,0.0,baseline,0
43.0,4,4.4,88.0,42,21154,-0.23084980164680854,0.0,baseline,1
58.0,3,2.4,70.0,21,14060,-0.4042892198446849,0.0,baseline,1
75.0,7,6.5,42.0,19,21417,-0.3065101537543843,0.0,baseline,1
83.0,5,6.3,91.0,19,17811,-0.29098986386595294,0.0,baseline,1
59.0,7,5.8,77.0,23,18767,-0.29707259253914353,0.0,baseline,1
98.0,3,7.0,63.0,23,19084,-0.3153352148184754,0.0,baseline,1
51.0,3,0.5,94.0,39,19650,-0.2515680375136313,0.0,baseline,1
79.0,6,0.1,86.0,18,11345,-0.43046709476895784,0.0,baseline,1
77.0,6,3.5,94.0,33,21671,-0.21022701030861113,0.0,baseline,1
88.0,5,3.3,96.0,14,5316,-0.530944412593788,0.0,baseline,1
47.0,7,8.3,74.0,29,16974,-0.3369541146879132,0.0,baseline,1
48.0,8,8.2,83.0,27,15293,-0.354276074906637,0.0,baseline,1
44.0,5,11.3,77.0,34,12180,-0.425511812237538,0.0,baseline,1
19.0,6,3.4,38.0,44,32484,-0.09553116398979195,0.0,baseline,1
97.0,7,4.8,35.0,24,38138,0.01178535336293357,0.0,baseline,1
16.0,3,2.0,66.0,3,36819,0.03953233365357095,0.0,baseline,1
63.0,1,12.0,98.0,16,19118,-0.25050233919927445,0.0,baseline,1
64.0,6,2.0,31.0,46,21107,-0.33403121150027704,0.0,baseline,1
95.0,8,8.1,30.0,16,37856,-0.0013553521630844945,0.0,baseline,1
11.0,7,6.4,51.0,49,28730,-0.1455985987838883,0.0,baseline,1
54.0,2,7.4,89.0,27,1062,-0.6261770050742372,0.0,baseline,1
85.0,1,12.0,53.0,6,1373,-0.6822378365536119,0.0,baseline,1
55.0,2,4.9,36.0,39,7416,-0.5954773280972768,0.0,baseline,1
33.0,2,6.7,73.0,22,23416,-0.21184086320759135,0.0,baseline,1
85.0,6,9.3,58.0,38,14983,-0.40450376628322404,0.0,baseline,1
25.0,2,11.4,52.0,11,27699,-0.16242985573680202,0.0,baseline,1
57.0,4,11.6,66.0,36,5141,-0.5845012484420783,0.0,baseline,1
89.0,3,9.7,70.0,22,7044,-0.5404547542732709,0.0,baseline,1
19.0,2,10.1,39.0,17,34948,-0.042384465444054636,0.0,baseline,1
86.0,4,2.8,95.0,36,961,-0.6192703770653119,0.0,baseline,1
39.0,2,2.4,83.0,3,22754,-0.20888438993622313,0.0,baseline,1
69.0,3,5.8,38.0,12,9125,-0.5576593536849023,0.0,baseline,1
28.0,1,8.5,51.0,43,6072,-0.5940459856929379,0.0,baseline,1
42.0,1,5.1,20.0,43,16565,-0.4425445805594072,0.0,baseline,1
26.0,4,6.1,82.0,46,1422,-0.6319420753990441,0.0,baseline,1
94.0,7,11.8,85.0,22,33318,0.007939779592117252,0.0,baseline,1
82.0,5,5.5,41.0,32,24772,-0.24225029996099964,0.0,baseline,1
17.0,9,3.6,63.0,23,13272,-0.43169102063265735,0.0,baseline,1
15.0,3,6.5,40.0,23,11925,-0.49832804656360136,0.0,baseline,1
93.0,6,7.5,54.0,42,39757,0.07870082608287238,0.0,baseline,1
38.0,9,4.2,39.0,16,22922,-0.2828642923241567,0.0,baseline,1
42.0,2,0.6,49.0,48,38491,0.04185500542202322,0.0,baseline,1
13.0,7,3.7,46.0,16,33025,-0.07043177890973484,0.0,baseline,1
55.0,1,10.2,75.0,1,12701,-0.4193038902877717,0.0,baseline,1
15.0,1,2.8,41.0,36,38200,0.022702036609634907,0.0,baseline,1
40.0,6,7.4,63.0,41,38686,0.0734378752058828,0.0,baseline,1
1.51e+40,54,49.0,7.2,92,1110,-0.7525566980640113,0.0,baseline,3
5772000.0,39,8.0,11.7,98,1298,-0.7575575350945363,0.0,baseline,3
4149772.0,68,71.0,10.5,88,406,-0.7514781339159485,0.0,baseline,3
66.0,45,14.0,9.1,87,234,-0.7807020977800749,0.0,baseline,3
821.0,65,71.0,6.7,54,1450,-0.7376373726563714,0.0,baseline,3
79274396.0,52,60.0,11.7,92,245,-0.7574003329135737,0.0,baseline,3
7.908999999999999e+40,57,45.0,1.0,89,756,-0.7720901035424126,0.0,baseline,3
4.239999999999999e+31,31,59.0,2.3,55,1321,-0.7538463052367833,0.0,baseline,3
9523658.0,63,63.0,0.9,78,561,-0.7688067688951296,0.0,baseline,3
950.0,22023,1847.0,337.0,6,3,1.215945858921735,0.0,top_5%,0
66.0,5389,1871.0,169.0,11,1,0.40346067001522756,0.0,baseline,0
416.0,6591,1674.0,141.0,10,9,0.3135210009985784,0.0,baseline,0
54.0,1182,997.0,174.0,18,7,-0.06641935162720228,0.0,baseline,0
191.0,11275,455.0,340.0,7,8,0.3313467739453331,0.0,baseline,0
124.0,23659,579.0,352.0,17,5,0.791327487632887,0.0,top_10%,0
108.0,11519,725.0,69.0,14,8,-0.03582685987084372,0.0,baseline,0
327.0,8889,1529.0,160.0,11,8,0.3620747057706078,0.0,baseline,0
61.0,3747,1797.0,3.0,6,5,0.027357013655932544,0.0,baseline,0
181.0,5493,1953.0,369.0,19,10,0.7950782174211917,0.0,top_10%,0
505.0,23904,591.0,393.0,15,8,0.8767604356036578,0.0,top_10%,0
354.0,334,1081.0,195.0,8,7,-0.022441221135083317,0.0,baseline,0
169.0,18281,785.0,346.0,14,11,0.6932984919804374,0.0,baseline,0
114.0,10746,1409.0,468.0,14,9,0.9206282862597128,0.0,top_10%,0
942.0,17177,1694.0,41.0,4,7,0.4765623102445502,0.0,baseline,0
108.0,4829,1705.0,202.0,6,10,0.3788844352501887,0.0,baseline,0
652.0,4157,1151.0,209.0,12,11,0.150540823054206,0.0,baseline,0
166.0,9290,282.0,398.0,14,8,0.30345050188557104,0.0,baseline,0
567.0,18513,445.0,26.0,13,0,-0.0034847916601557227,0.0,baseline,0
428.0,13509,1754.0,338.0,13,5,0.9130837750871705,0.0,top_10%,0
864.0,19804,1490.0,203.0,11,5,0.7663417307523612,0.0,baseline,0
634.0,15666,1414.0,15.0,9,4,0.27171374861695174,0.0,baseline,0
63.0,22245,208.0,399.0,9,6,0.683339016298351,0.0,baseline,0
900.0,642,1580.0,264.0,7,1,0.3076932207048301,0.0,baseline,0
933.0,2705,159.0,142.0,10,1,-0.4078240923926733,0.0,baseline,0
711.0,9514,1924.0,189.0,10,5,0.5898706573757242,0.0,baseline,0
763.0,18872,95.0,132.0,12,9,0.057698690311407744,0.0,baseline,0
797.0,23101,1526.0,454.0,19,1,1.3305871665200626,0.0,top_5%,0
62.0,7361,602.0,30.0,4,4,-0.2848185070218271,0.0,baseline,0
637.0,3737,796.0,333.0,15,7,0.21698976307237225,0.0,baseline,0
716.0,22919,1961.0,236.0,12,2,1.1097081311477806,0.0,top_5%,0
626.0,16650,822.0,91.0,7,9,0.20317041268909336,0.0,baseline,0
844.0,15157,1157.0,165.0,5,10,0.4206556138410583,0.0,baseline,0
269.0,14152,252.0,349.0,6,7,0.3573316160771637,0.0,baseline,0
130.0,11869,940.0,162.0,13,4,0.22573406363062515,0.0,baseline,0
86.0,15408,657.0,246.0,9,10,0.37432851661526567,0.0,baseline,0
30.0,13305,297.0,90.0,15,3,-0.11211667621714626,0.0,baseline,0
481.0,24882,460.0,408.0,16,10,0.8822919718964617,0.0,top_10%,0
130.0,21607,566.0,362.0,17,9,0.7394900516226353,0.0,baseline,0
11.0,6687,692.0,175.0,11,5,-0.012463484535489462,0.0,baseline,0
275.0,17830,1723.0,371.0,4,8,1.0954485080538274,0.0,top_5%,0
184.0,19927,1015.0,178.0,19,10,0.537504559887876,0.0,baseline,0
331.0,1354,63.0,10.0,10,1,-0.7231162839007808,0.0,baseline,0
402.0,5038,1513.0,297.0,11,0,0.47806291956347813,0.0,baseline,0
828.0,3816,437.0,166.0,17,0,-0.21998617547119104,0.0,baseline,0
359.0,2206,539.0,197.0,18,1,-0.17503645964184897,0.0,baseline,0
45.0,5,7.7,93.0,46,7100,-0.49917485359556135,0.0,baseline,1
33.0,1,11.1,26.0,5,36674,-0.030926774664352036,0.0,baseline,1
61.0,1,1.5,53.0,41,11608,-0.4835392044282897,0.0,baseline,1
94.0,3,11.7,61.0,7,25440,-0.19104941662055971,0.0,baseline,1
76.0,4,4.1,76.0,34,36043,0.042798480952431175,0.0,baseline,1
54.0,6,3.2,58.0,8,36295,0.015490498680698517,0.0,baseline,1
84.0,5,8.2,40.0,46,19974,-0.33805638711989827,0.0,baseline,1
44.0,9,9.3,22.0,47,21875,-0.3318245207924837,0.0,baseline,1
88.0,4,8.0,76.0,41,16739,-0.33826870677882936,0.0,baseline,1
19.0,6,5.0,72.0,19,39621,0.10702270837062644,0.0,baseline,1
44.0,3,10.1,59.0,18,15059,-0.4009962932479727,0.0,baseline,1
62.0,5,1.6,37.0,12,30845,-0.13054031410443218,0.0,baseline,1
99.0,2,3.0,42.0,24,31568,-0.10685804746958971,0.0,baseline,1
19.0,1,11.8,22.0,0,31849,-0.13339585489528102,0.0,baseline,1
27.0,4,6.2,29.0,12,32785,-0.10452224224757481,0.0,baseline,1
95.0,3,11.0,99.0,49,17514,-0.2808496622534016,0.0,baseline,1
38.0,6,9.1,62.0,37,6353,-0.5685203433367256,0.0,baseline,1
81.0,1,6.6,33.0,20,33160,-0.0899122743314546,0.0,baseline,1
30.0,7,2.7,90.0,35,38109,0.10818243469485811,0.0,baseline,1
96.0,9,11.5,42.0,0,4727,-0.6352676464846169,0.0,baseline,1
73.0,8,3.0,40.0,17,9951,-0.5386841393415558,0.0,baseline,1
55.0,3,5.5,39.0,48,5224,-0.6333195527786352,0.0,baseline,1
10.0,7,11.9,40.0,12,26049,-0.21611721485676819,0.0,baseline,1
92.0,3,6.3,69.0,4,34189,-0.0055555588555776525,0.0,baseline,1
43.0,7,8.3,23.0,8,17663,-0.41398934959967765,0.0,baseline,1
38.0,5,1.0,25.0,6,969,-0.7442726481041722,0.0,baseline,1
65.0,2,9.7,46.0,37,20983,-0.3068875595134709,0.0,baseline,1
31.0,2,5.7,46.0,19,11888,-0.4887404858881018,0.0,baseline,1
26.0,8,5.4,74.0,36,16277,-0.35188741910827315,0.0,baseline,1
91.0,2,4.1,60.0,49,31650,-0.07278782716745424,0.0,baseline,1
81.0,6,9.2,74.0,11,19793,-0.28075489908108475,0.0,baseline,1
34.0,9,9.9,76.0,23,31468,-0.0454228903693691,0.0,baseline,1
81.0,3,5.1,21.0,1,31747,-0.13978960087422135,0.0,baseline,1
74.0,8,7.4,46.0,28,2150,-0.6808890409632151,0.0,baseline,1
69.0,4,2.9,57.0,9,14463,-0.41918931392301445,0.0,baseline,1
92.0,6,5.7,92.0,8,16924,-0.30699878199987707,0.0,baseline,1
72.0,7,3.5,58.0,21,20035,-0.30663932187406023,0.0,baseline,1
58.0,7,8.2,83.0,28,26464,-0.1328934782252922,0.0,baseline,1
26.0,8,8.8,38.0,7,38859,0.033028227556747614,0.0,baseline,1
55.0,6,4.0,99.0,9,39799,0.158167375971226,0.0,baseline,1
83.0,4,3.3,79.0,43,3251,-0.60213556441042,0.0,baseline,1
47.0,7,2.9,31.0,8,16511,-0.4247375937426101,0.0,baseline,1
71.0,4,0.1,21.0,23,27327,-0.22934707423449677,0.0,baseline,1
49.0,6,6.8,24.0,43,25070,-0.2660273806751744,0.0,baseline,1
29.0,2,3.6,40.0,7,33224,-0.07735402725667617,0.0,baseline,1
28.0,5,4.8,93.0,30,17275,-0.29865187064378435,0.0,baseline,1
2.5e+30,38,51.0,5.5,67,848,-0.7604829267431479,0.0,baseline,3
167905.0,28,16.0,17.6,50,986,-0.7504235598216504,0.0,baseline,3
44870.0,45,52.0,13.5,77,1090,-0.7408435578923177,0.0,baseline,3
125.0,59,9.0,12.6,96,1452,-0.7518791374443129,0.0,baseline,3
2191443.0,49,19.0,11.4,86,1049,-0.7583500017459536,0.0,baseline,3
8.0,55,32.0,11.4,101,863,-0.7566930730097714,0.0,baseline,3
906.0,65,48.0,12.2,60,627,-0.753289166285459,0.0,baseline,3
6881.0,53,45.0,12.4,54,456,-0.7578898306222173,0.0,baseline,3
668.0,13027,1776.0,423.0,13,4,1.0577789350663849,0.0,top_5%,0
859.0,10586,851.0,330.0,18,2,0.44879628534791405,0.0,baseline,0
287.0,20218,784.0,447.0,19,9,0.9333943899848655,0.0,top_10%,0
762.0,7614,1269.0,453.0,12,8,0.7399058464673975,0.0,baseline,0
657.0,16151,1464.0,349.0,11,2,0.9006961830730191,0.0,top_10%,0
597.0,15946,1495.0,358.0,17,10,0.9227031866131736,0.0,top_10%,0
48.0,19066,483.0,271.0,13,10,0.46485053126980924,0.0,baseline,0
493.0,24347,1393.0,259.0,12,1,0.9702801711178718,0.0,top_5%,0
930.0,23706,958.0,485.0,15,2,1.1795379412183777,0.0,top_5%,0
957.0,9162,526.0,14.0,5,10,-0.28663809761741105,0.0,baseline,0
648.0,19316,1062.0,226.0,7,0,0.6220809878461782,0.0,baseline,0
387.0,17700,1950.0,26.0,15,11,0.5679282580160916,0.0,baseline,0
429.0,24981,208.0,346.0,6,10,0.675229675156064,0.0,baseline,0
170.0,12256,173.0,94.0,4,3,-0.18716823580307435,0.0,baseline,0
805.0,10135,128.0,54.0,16,5,-0.34281766309786343,0.0,baseline,0
685.0,16853,267.0,408.0,18,6,0.5531357907035617,0.0,baseline,0
690.0,6417,1644.0,210.0,17,2,0.41871376517011266,0.0,baseline,0
167.0,4748,290.0,120.0,15,7,-0.33062097709600147,0.0,baseline,0
438.0,8896,879.0,261.0,8,0,0.2840009654904694,0.0,baseline,0
333.0,23604,194.0,99.0,16,11,0.18715392503108114,0.0,baseline,0
318.0,10122,1113.0,401.0,11,1,0.6643274986637648,0.0,baseline,0
140.0,11406,1172.0,224.0,6,8,0.41349575115316684,0.0,baseline,0
556.0,6393,937.0,158.0,15,4,0.04518677629148725,0.0,baseline,0
457.0,22613,119.0,384.0,5,5,0.6329298949783739,0.0,baseline,0
922.0,19371,750.0,135.0,17,8,0.3384321786583204,0.0,baseline,0
800.0,22927,1490.0,179.0,18,5,0.8218956701545743,0.0,top_10%,0
600.0,17027,1677.0,449.0,8,2,1.190536245793839,0.0,top_5%,0
791.0,5590,1133.0,40.0,10,8,-0.11210858463464735,0.0,baseline,0
749.0,8042,256.0,21.0,18,3,-0.41661926840257585,0.0,baseline,0
766.0,21191,1970.0,467.0,10,3,1.469722548489268,0.0,top_5%,0
951.0,14801,1683.0,464.0,9,5,1.1496311789360805,0.0,top_5%,0
46.0,22054,500.0,366.0,19,1,0.7343341593053572,0.0,baseline,0
532.0,3022,1527.0,429.0,18,1,0.6549528360010293,0.0,baseline,0
218.0,11881,987.0,174.0,18,10,0.2662062125365549,0.0,baseline,0
813.0,13224,417.0,157.0,12,10,0.05220079843849813,0.0,baseline,0
402.0,396,1687.0,82.0,11,9,0.018897751792892797,0.0,baseline,0
730.0,16641,595.0,315.0,16,6,0.51114843192193,0.0,baseline,0
116.0,20960,458.0,266.0,17,0,0.5054226799208411,0.0,baseline,0
571.0,24703,579.0,72.0,19,10,0.32635086427419835,0.0,baseline,0
997.0,22485,100.0,341.0,6,1,0.5448251064019777,0.0,baseline,0
58.0,3857,1838.0,149.0,11,4,0.30668132212103577,0.0,baseline,0
650.0,22120,720.0,54.0,7,6,0.2689257063495968,0.0,baseline,0
793.0,6550,1708.0,333.0,4,5,0.6670607490212186,0.0,baseline,0
893.0,4929,1708.0,102.0,5,6,0.20531367408144482,0.0,baseline,0
441.0,12539,1460.0,323.0,10,10,0.7394202321200821,0.0,baseline,0
901.0,20008,235.0,254.0,10,6,0.3658330841048024,0.0,baseline,0
33.0,3,6.8,73.0,4,15031,-0.3779640826952165,0.0,baseline,1
75.0,5,0.6,67.0,43,16463,-0.3626463484244412,0.0,baseline,1
74.0,9,8.5,50.0,44,4387,-0.6289700436364505,0.0,baseline,1
57.0,7,0.1,59.0,42,1049,-0.682519966917446,0.0,baseline,1
40.0,8,11.8,96.0,40,27655,-0.08471096048812424,0.0,baseline,1
46.0,6,7.5,74.0,1,22136,-0.23498971534029295,0.0,baseline,1
92.0,2,1.0,91.0,46,22585,-0.19856305591955367,0.0,baseline,1
72.0,5,9.2,98.0,25,11369,-0.40507531768903027,0.0,baseline,1
92.0,4,8.0,66.0,13,17438,-0.3421968740660396,0.0,baseline,1
62.0,4,8.4,88.0,18,221,-0.6441648215494078,0.0,baseline,1
34.0,5,1.7,55.0,16,16498,-0.3828556372044767,0.0,baseline,1
74.0,4,6.5,25.0,25,1860,-0.724463219308606,0.0,baseline,1
29.0,1,8.8,52.0,5,35253,-0.013768723783232961,0.0,baseline,1
83.0,7,7.5,51.0,21,18776,-0.342455008027008,0.0,baseline,1
69.0,8,1.3,72.0,30,1521,-0.6495399959514561,0.0,baseline,1
20.0,7,1.8,69.0,33,36048,0.02963208830647729,0.0,baseline,1
81.0,7,3.5,82.0,18,4046,-0.5808698576683561,0.0,baseline,1
29.0,8,9.8,90.0,21,30102,-0.047672998499363795,0.0,baseline,1
60.0,9,10.9,92.0,49,17468,-0.2940601823847451,0.0,baseline,1
36.0,6,2.4,77.0,32,38042,0.08358660981399316,0.0,baseline,1
60.0,9,8.2,89.0,28,2221,-0.6026677239665662,0.0,baseline,1
44.0,4,9.9,43.0,1,36522,-0.004090440617847496,0.0,baseline,1
96.0,3,10.6,28.0,15,29322,-0.17322541698061633,0.0,baseline,1
30.0,7,11.3,46.0,4,22070,-0.28455103986862784,0.0,baseline,1
39.0,4,2.3,25.0,25,11151,-0.5419769789001062,0.0,baseline,1
20.0,6,7.7,42.0,15,36130,-0.014447757344461132,0.0,baseline,1
53.0,8,10.7,51.0,16,8398,-0.5468511273263542,0.0,baseline,1
34.0,6,8.8,30.0,11,35095,-0.055864908869822094,0.0,baseline,1
88.0,6,6.5,92.0,47,27793,-0.09125328285093542,0.0,baseline,1
79.0,1,11.6,99.0,10,1381,-0.6004376943052763,0.0,baseline,1
32.0,1,8.9,95.0,7,12680,-0.3846703004368329,0.0,baseline,1
76.0,7,0.9,77.0,39,19344,-0.28757916697586594,0.0,baseline,1
63.0,2,8.9,24.0,32,35587,-0.05686901138407244,0.0,baseline,1
63.0,8,9.3,51.0,21,15150,-0.4135786998373854,0.0,baseline,1
34.0,9,11.6,65.0,27,15750,-0.37584727297058784,0.0,baseline,1
60.0,2,9.5,58.0,1,39750,0.08634237154398336,0.0,baseline,1
63.0,1,4.8,97.0,38,33845,0.03675993739041314,0.0,baseline,1
82.0,8,10.1,83.0,8,34498,0.0271287249169464,0.0,baseline,1
51.0,3,1.9,95.0,48,11664,-0.407520613714845,0.0,baseline,1
65.0,7,9.2,73.0,37,15059,-0.37633163689698,0.0,baseline,1
14.0,8,1.9,42.0,9,18424,-0.36762526067279855,0.0,baseline,1
91.0,4,6.0,78.0,32,28034,-0.11163343860719163,0.0,baseline,1
92.0,3,2.7,81.0,12,10240,-0.460323400366935,0.0,baseline,1
36.0,6,1.9,56.0,7,20404,-0.3035480038909528,0.0,baseline,1
66.0,3,12.0,39.0,1,10940,-0.5174485595781918,0.0,baseline,1
61.0,9,1.0,91.0,23,27976,-0.0914909231971219,0.0,baseline,1
37684332.0,46,28.0,15.2,93,1367,-0.7418153514378272,0.0,baseline,3
6e+82,19,44.0,15.1,54,1367,-0.7364980763676411,0.0,baseline,2
32753739.0,66,68.0,11.8,86,245,-0.7536099578101114,0.0,baseline,3
62626231.0,22,50.0,12.0,81,398,-0.7587431938466269,0.0,baseline,3
11070921.0,43,26.0,14.9,94,334,-0.7637107475879666,0.0,baseline,3
505786.0,21,54.0,1.2,64,253,-0.7792677795342416,0.0,baseline,3
693.0,19790,1391.0,78.0,11,5,0.5043624456826713,0.0,baseline,0
806.0,14460,145.0,43.0,10,6,-0.21957729483382243,0.0,baseline,0
789.0,8413,1106.0,283.0,16,0,0.3979410673156445,0.0,baseline,0
411.0,19479,665.0,148.0,18,2,0.33112330580359267,0.0,baseline,0
657.0,2674,908.0,122.0,5,7,-0.14724963580446912,0.0,baseline,0
164.0,3051,1172.0,391.0,4,11,0.44772339418211254,0.0,baseline,0
506.0,9326,1162.0,310.0,6,6,0.49699637411830877,0.0,baseline,0
965.0,19919,1232.0,366.0,10,7,0.9575528224492493,0.0,top_10%,0
367.0,896,896.0,156.0,8,9,-0.14743330663550108,0.0,baseline,0
592.0,9904,61.0,264.0,13,5,-0.0032150619419330506,0.0,baseline,0
76.0,22771,475.0,252.0,15,2,0.5442715453411233,0.0,baseline,0
825.0,6063,1729.0,59.0,19,11,0.17294373632299503,0.0,baseline,0
815.0,19693,917.0,345.0,9,6,0.7881759016429071,0.0,top_10%,0
94.0,4299,1958.0,344.0,8,7,0.7149881156393185,0.0,baseline,0
847.0,11135,186.0,325.0,8,4,0.1935251356514382,0.0,baseline,0
784.0,22295,1383.0,15.0,12,2,0.46789354412247686,0.0,baseline,0
102.0,19063,1550.0,242.0,6,7,0.8362173410261388,0.0,top_10%,0
741.0,24020,1659.0,313.0,7,0,1.161476235067806,0.0,top_5%,0
99.0,7423,727.0,13.0,11,6,-0.2634937860582034,0.0,baseline,0
28.0,24488,1066.0,166.0,11,8,0.6798122467888517,0.0,baseline,0
448.0,10905,1092.0,485.0,10,2,0.830023434307339,0.0,top_10%,0
498.0,24095,1993.0,261.0,11,7,1.2039430540144342,0.0,top_5%,0
199.0,964,1185.0,180.0,6,4,0.011880076012647178,0.0,baseline,0
874.0,7637,445.0,39.0,7,11,-0.3222480984505079,0.0,baseline,0
189.0,11960,460.0,22.0,8,7,-0.21063237755240236,0.0,baseline,0
234.0,24357,910.0,14.0,18,5,0.343478348167639,0.0,baseline,0
389.0,4176,408.0,8.0,7,9,-0.5009492216769256,0.0,baseline,0
849.0,24957,1350.0,433.0,8,1,1.2818349982020716,0.0,top_5%,0
747.0,18421,536.0,191.0,13,4,0.3231980139690329,0.0,baseline,0
743.0,8620,1515.0,77.0,16,6,0.20042649626189468,0.0,baseline,0
958.0,23574,1744.0,194.0,6,9,0.9697168739896471,0.0,top_5%,0
393.0,6597,592.0,422.0,9,4,0.3842649118340876,0.0,baseline,0
634.0,1880,802.0,353.0,14,3,0.1964439760626408,0.0,baseline,0
15.0,13202,585.0,378.0,13,10,0.5111212636677743,0.0,baseline,0
655.0,8619,1053.0,209.0,12,5,0.2519124498428674,0.0,baseline,0
177.0,10047,603.0,497.0,13,11,0.6306531915125966,0.0,baseline,0
84.0,384,1312.0,51.0,16,7,-0.18534177882307837,0.0,baseline,0
573.0,23868,1691.0,309.0,7,7,1.162409583690888,0.0,top_5%,0
904.0,2585,685.0,184.0,10,0,-0.12836008585231523,0.0,baseline,0
658.0,4422,627.0,438.0,15,1,0.3581225396591976,0.0,baseline,0
419.0,1453,138.0,77.0,5,5,-0.5710400132926274,0.0,baseline,0
179.0,17769,864.0,356.0,10,6,0.7262026901602967,0.0,baseline,0
42.0,16162,1450.0,95.0,18,0,0.44377191623288853,0.0,baseline,0
314.0,8199,63.0,336.0,5,4,0.07196337603508002,0.0,baseline,0
74.0,13414,816.0,438.0,11,6,0.7160030993390051,0.0,baseline,0
438.0,16419,70.0,373.0,13,6,0.3991301965709326,0.0,baseline,0
83.0,4,4.6,70.0,5,35258,0.0167681133404273,0.0,baseline,1
88.0,1,9.6,24.0,12,34213,-0.08385617378542712,0.0,baseline,1
81.0,1,5.8,31.0,36,25376,-0.24806826922051778,0.0,baseline,1
64.0,7,1.6,69.0,28,37469,0.05771761819760038,0.0,baseline,1
52.0,5,9.9,89.0,42,39929,0.14526941537400845,0.0,baseline,1
90.0,6,9.9,93.0,25,38882,0.13166193687602368,0.0,baseline,1
38.0,9,9.8,71.0,27,24669,-0.18911298786695824,0.0,baseline,1
42.0,6,8.5,81.0,12,37579,0.08394160129849296,0.0,baseline,1
20.0,1,7.7,36.0,9,1727,-0.7071569577707975,0.0,baseline,1
